rule_id,source_id,source_name,file,page,actor,rule
12-041,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,9,"user, parent, clinician or developer of a generative-AI chatbot","Clinicians should screen, and keep monitoring, for a chatbot reinforcing maladaptive or risky patterns, such as reassurance- or validation-seeking in patients with anxiety or OCD, or in patients on the autism spectrum."
12-042,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,9,"user, parent, clinician or developer of a generative-AI chatbot",Developers should actively include individuals from marginalized communities in the development process using participatory approaches like human-centered design.
12-043,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,9,"user, parent, clinician or developer of a generative-AI chatbot","To enable models that work for specific groups and reduce the risk of biased data, it is crucial to use domain-specific models pre-trained on clinically relevant data from diverse populations."
12-044,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,9,"user, parent, clinician or developer of a generative-AI chatbot","Developers must reduce high-risk features by implementing safety mechanisms (e.g., reducing overly human-like chatbot qualities, limiting sycophancy, and preventing the system from validating or promoting delusional thoughts or behaviors)."
12-045,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,9,"user, parent, clinician or developer of a generative-AI chatbot","Every app must integrate robust crisis response protocols and rigorously tested crisis escalation pathways for when crisis risk is detected, such as suicidality, imminent harm to self or others, or other acute safety concerns."
12-046,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,9,"user, parent, clinician or developer of a generative-AI chatbot","When crisis risk is detected, the app must give immediate and clear contact information for human-led services, such as the 988 Suicide and Crisis Lifeline, clickable links to online resources, and other validated resources that connect the user to human support."
12-047,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Comprehensive AI and digital literacy education should include discussions about the benefits and limitations of these technologies, the risks involved in their use, safe and unsafe uses, data privacy concerns, risks of bias and incorrect information, and how many of these technologies are designed to maximize user engagement rather than provide mental health support."
12-048,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Parents, caregivers, and educators must facilitate discussions about the nature of GenAI chatbots and wellness apps, how GenAI works (e.g., that the systems predict text rather than “understanding” users), the risks for biased and incorrect information, and data privacy and security."
12-049,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Parents, caregivers, and educators should also explain that AI chatbots and wellness apps were not created with the intent of providing mental health care, and should provide alternative resources for mental health care, whenever possible."
12-050,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Educational systems should include this type of training in core curricula and provide training, using hands-on learning activities that show benefits and pitfalls of these technologies."
12-051,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Clinicians should seek to learn details about apps used or recommended and the scientific research that might support them, so they can discuss with patients their use of GenAI chatbots and wellness apps and be aware of potential misuse."
12-052,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Developers must provide thorough but accessible explanations of what their platforms, chatbots, or apps are intended for and what they are not."
12-053,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot",Developers must ensure that the technologies developed do not make claims not sustained by science.
12-054,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot","Developers must explain how user data is used and processed, and be transparent about the algorithms used and their potential for bias."
12-055,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,10,"user, parent, clinician or developer of a generative-AI chatbot",Developers should collaborate with educators to develop AI and digital literacy curricula.
12-056,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,12,"user, parent, clinician or developer of a generative-AI chatbot","Users must be deeply skeptical of AI products that make therapeutic claims without clinical validation, professional oversight, or regulatory approval."
12-057,12,APA Health Advisory on the Use of Generative AI Chatbots and Wellness Applications for Mental Health (November 2025),12_APA_Health_Advisory_GenAI_chatbots_Nov2025.pdf,12,"user, parent, clinician or developer of a generative-AI chatbot","All tools must be designed to be accessible and inclusive, tailoring interfaces and content to individuals with various levels of health and digital literacy, and unequal digital access and skills."
13-001,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,14,developer or clinician using a generative-AI mental health device,"Users should be made aware that they are interacting with generative AI, through transparent interfaces and clear labeling."
13-002,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,14,developer or clinician using a generative-AI mental health device,Maintain adequately trained human oversight of the device; human oversight combined with the device may be important for safety.
13-003,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,16,developer or clinician using a generative-AI mental health device,A patient seeking treatment for a psychiatric condition should undergo a thorough evaluation and ongoing monitoring for the condition being treated.
13-004,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,16,developer or clinician using a generative-AI mental health device,"Adequate treatment includes early identification of a patient's need for a higher level of care, and interventions for risks of self-harm, harm to others, or symptom relapse."
13-005,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,16,developer or clinician using a generative-AI mental health device,Psychiatrists and qualified mental health specialists are expected to inform and educate patients about treatment options during care and to provide adequate follow-up.
13-006,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,21,developer or clinician using a generative-AI mental health device,"Users should be aware they are interacting with a generative-AI device, and patients should understand its contribution to their care, for example through accompanying explanations."
13-007,13,"FDA Digital Health Advisory Committee, November 6, 2025 - Executive Summary",13a_FDA_DHAC_Nov6_2025_Executive_Summary.pdf,22,developer or clinician using a generative-AI mental health device,Keep a trained human in the loop with the device where it matters for safety.
13-008,13,"FDA Digital Health Advisory Committee, November 6, 2025 - 24-Hour Summary",13b_FDA_DHAC_Nov6_2025_24-Hour_Summary.pdf,2,developer or prescriber of a generative-AI mental health device,Be able to identify when the device misses opportunities to detect or deliver therapeutic cues that a professional human therapist would recognise or use.
